Unnamed: 0,task,model,temp,rep,original_response,pid,original_response_cleaned,response,invalid,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,category,SS,jump_cat,jump_SS,jump,originality,jump_profile
8213,1,palm/text-bison@002,0.3,1,baboon,291,baboon,baboon,,,6,1,armadillo,armadillo,6,4,0.803031325340271,1,0,0,,2
8214,1,palm/text-bison@002,0.3,1,badger,291,badger,badger,,,6,1,baboon,baboon,7,8,0.807003438472748,1,0,0,,2
8215,1,palm/text-bison@002,0.3,1,bat,291,bat,bat,,,3,1,badger,badger,8,13,0.803704559803009,1,0,0,,2
8216,1,palm/text-bison@002,0.3,1,bear,291,bear,bear,,,4,1,bat,bat,9,6,0.820469617843628,1,0,0,,2
8217,1,palm/text-bison@002,0.3,1,beaver,291,beaver,beaver,,,6,1,bear,bear,10,8,0.810678601264954,1,0,0,,2
8218,1,palm/text-bison@002,0.3,1,bee,291,bee,bee,,,3,1,beaver,beaver,11,15,0.782694101333618,1,1,1,,3
8219,1,palm/text-bison@002,0.3,1,bison,291,bison,bison,,,5,1,bee,bee,12,9,0.773639798164368,1,1,1,,4
8220,1,palm/text-bison@002,0.3,1,boar,291,boar,boar,,,4,1,bison,bison,13,2,0.857197165489197,1,0,0,,4
8221,1,palm/text-bison@002,0.3,1,buffalo,291,buffalo,buffalo,,,7,1,boar,boar,14,9,0.815187335014343,1,0,0,,4
8222,1,palm/text-bison@002,0.3,1,butterfly,291,butterfly,butterfly,,,9,1,buffalo,buffalo,15,15,0.772083282470703,1,1,1,,5
8223,1,palm/text-bison@002,0.3,1,camel,291,camel,camel,,,5,1,butterfly,butterfly,16,9,0.782247602939606,1,1,1,,6
8224,1,palm/text-bison@002,0.3,1,cat,291,cat,cat,,,3,1,camel,camel,17,1,0.80475240945816,1,0,0,,6
8225,1,palm/text-bison@002,0.3,1,cattle,291,cattle,cattle,,,6,1,cat,cat,18,3,0.783636212348938,1,1,1,,7
8226,1,palm/text-bison@002,0.3,1,cheetah,291,cheetah,cheetah,,,7,1,cattle,cattle,19,1,0.783413350582123,1,1,1,,8
8238,1,palm/text-bison@002,0.3,2,alligator,292,alligator,alligator,,,9,1, aardvark,aardvark,1,7,0.804093062877655,1,0,0,,0
8239,1,palm/text-bison@002,0.3,2,alpaca,292,alpaca,alpaca,,,6,1,alligator,alligator,2,9,0.796876311302185,1,1,1,,1
8240,1,palm/text-bison@002,0.3,2,anteater,292,anteater,anteater,,,8,1,alpaca,alpaca,3,15,0.784709811210632,1,1,1,,2
8241,1,palm/text-bison@002,0.3,2,ape,292,ape,ape,,,3,1,anteater,anteater,4,4,0.859522223472595,1,0,0,,2
8242,1,palm/text-bison@002,0.3,2,armadillo,292,armadillo,armadillo,,,9,1,ape,ape,5,9,0.813117980957031,1,0,0,,2
8243,1,palm/text-bison@002,0.3,2,baboon,292,baboon,baboon,,,6,1,armadillo,armadillo,6,4,0.803031325340271,1,0,0,,2
8244,1,palm/text-bison@002,0.3,2,badger,292,badger,badger,,,6,1,baboon,baboon,7,8,0.807003438472748,1,0,0,,2
8245,1,palm/text-bison@002,0.3,2,bat,292,bat,bat,,,3,1,badger,badger,8,13,0.803704559803009,1,0,0,,2
8246,1,palm/text-bison@002,0.3,2,bear,292,bear,bear,,,4,1,bat,bat,9,6,0.820469617843628,1,0,0,,2
8247,1,palm/text-bison@002,0.3,2,beaver,292,beaver,beaver,,,6,1,bear,bear,10,8,0.810678601264954,1,0,0,,2
8248,1,palm/text-bison@002,0.3,2,bee,292,bee,bee,,,3,1,beaver,beaver,11,15,0.782694101333618,1,1,1,,3
8249,1,palm/text-bison@002,0.3,2,bison,292,bison,bison,,,5,1,bee,bee,12,9,0.773639798164368,1,1,1,,4
8250,1,palm/text-bison@002,0.3,2,boar,292,boar,boar,,,4,1,bison,bison,13,2,0.857197165489197,1,0,0,,4
8251,1,palm/text-bison@002,0.3,2,buffalo,292,buffalo,buffalo,,,7,1,boar,boar,14,9,0.815187335014343,1,0,0,,4
8252,1,palm/text-bison@002,0.3,2,butterfly,292,butterfly,butterfly,,,9,1,buffalo,buffalo,15,15,0.772083282470703,1,1,1,,5
8253,1,palm/text-bison@002,0.3,2,camel,292,camel,camel,,,5,1,butterfly,butterfly,16,9,0.782247602939606,1,1,1,,6
8254,1,palm/text-bison@002,0.3,2,cat,292,cat,cat,,,3,1,camel,camel,17,1,0.80475240945816,1,0,0,,6
8255,1,palm/text-bison@002,0.3,2,cattle,292,cattle,cattle,,,6,1,cat,cat,18,3,0.783636212348938,1,1,1,,7
8256,1,palm/text-bison@002,0.3,2,cheetah,292,cheetah,cheetah,,,7,1,cattle,cattle,19,1,0.783413350582123,1,1,1,,8
8268,1,palm/text-bison@002,0.3,3,alligator,293,alligator,alligator,,,9,1, aardvark,aardvark,1,7,0.804093062877655,1,0,0,,0
8269,1,palm/text-bison@002,0.3,3,alpaca,293,alpaca,alpaca,,,6,1,alligator,alligator,2,9,0.796876311302185,1,1,1,,1
8270,1,palm/text-bison@002,0.3,3,anteater,293,anteater,anteater,,,8,1,alpaca,alpaca,3,15,0.784709811210632,1,1,1,,2
8271,1,palm/text-bison@002,0.3,3,ape,293,ape,ape,,,3,1,anteater,anteater,4,4,0.859522223472595,1,0,0,,2
8272,1,palm/text-bison@002,0.3,3,armadillo,293,armadillo,armadillo,,,9,1,ape,ape,5,9,0.813117980957031,1,0,0,,2
8273,1,palm/text-bison@002,0.3,3,baboon,293,baboon,baboon,,,6,1,armadillo,armadillo,6,4,0.803031325340271,1,0,0,,2
8274,1,palm/text-bison@002,0.3,3,badger,293,badger,badger,,,6,1,baboon,baboon,7,8,0.807003438472748,1,0,0,,2
8275,1,palm/text-bison@002,0.3,3,bat,293,bat,bat,,,3,1,badger,badger,8,13,0.803704559803009,1,0,0,,2
8276,1,palm/text-bison@002,0.3,3,bear,293,bear,bear,,,4,1,bat,bat,9,6,0.820469617843628,1,0,0,,2
8277,1,palm/text-bison@002,0.3,3,beaver,293,beaver,beaver,,,6,1,bear,bear,10,8,0.810678601264954,1,0,0,,2
8278,1,palm/text-bison@002,0.3,3,bee,293,bee,bee,,,3,1,beaver,beaver,11,15,0.782694101333618,1,1,1,,3
8279,1,palm/text-bison@002,0.3,3,bison,293,bison,bison,,,5,1,bee,bee,12,9,0.773639798164368,1,1,1,,4
8280,1,palm/text-bison@002,0.3,3,boar,293,boar,boar,,,4,1,bison,bison,13,2,0.857197165489197,1,0,0,,4
8281,1,palm/text-bison@002,0.3,3,buffalo,293,buffalo,buffalo,,,7,1,boar,boar,14,9,0.815187335014343,1,0,0,,4
8282,1,palm/text-bison@002,0.3,3,butterfly,293,butterfly,butterfly,,,9,1,buffalo,buffalo,15,15,0.772083282470703,1,1,1,,5
8283,1,palm/text-bison@002,0.3,3,camel,293,camel,camel,,,5,1,butterfly,butterfly,16,9,0.782247602939606,1,1,1,,6
8284,1,palm/text-bison@002,0.3,3,cat,293,cat,cat,,,3,1,camel,camel,17,1,0.80475240945816,1,0,0,,6
8285,1,palm/text-bison@002,0.3,3,cattle,293,cattle,cattle,,,6,1,cat,cat,18,3,0.783636212348938,1,1,1,,7
8286,1,palm/text-bison@002,0.3,3,cheetah,293,cheetah,cheetah,,,7,1,cattle,cattle,19,1,0.783413350582123,1,1,1,,8
8298,1,palm/text-bison@002,0.3,4,alligator,294,alligator,alligator,,,9,1, aardvark,aardvark,1,7,0.804093062877655,1,0,0,,0
8299,1,palm/text-bison@002,0.3,4,alpaca,294,alpaca,alpaca,,,6,1,alligator,alligator,2,9,0.796876311302185,1,1,1,,1
8300,1,palm/text-bison@002,0.3,4,anteater,294,anteater,anteater,,,8,1,alpaca,alpaca,3,15,0.784709811210632,1,1,1,,2
8301,1,palm/text-bison@002,0.3,4,ape,294,ape,ape,,,3,1,anteater,anteater,4,4,0.859522223472595,1,0,0,,2
8302,1,palm/text-bison@002,0.3,4,armadillo,294,armadillo,armadillo,,,9,1,ape,ape,5,9,0.813117980957031,1,0,0,,2
8303,1,palm/text-bison@002,0.3,4,baboon,294,baboon,baboon,,,6,1,armadillo,armadillo,6,4,0.803031325340271,1,0,0,,2
8304,1,palm/text-bison@002,0.3,4,badger,294,badger,badger,,,6,1,baboon,baboon,7,8,0.807003438472748,1,0,0,,2
8305,1,palm/text-bison@002,0.3,4,bat,294,bat,bat,,,3,1,badger,badger,8,13,0.803704559803009,1,0,0,,2
8306,1,palm/text-bison@002,0.3,4,bear,294,bear,bear,,,4,1,bat,bat,9,6,0.820469617843628,1,0,0,,2
8307,1,palm/text-bison@002,0.3,4,beaver,294,beaver,beaver,,,6,1,bear,bear,10,8,0.810678601264954,1,0,0,,2
8308,1,palm/text-bison@002,0.3,4,bee,294,bee,bee,,,3,1,beaver,beaver,11,15,0.782694101333618,1,1,1,,3
8309,1,palm/text-bison@002,0.3,4,bison,294,bison,bison,,,5,1,bee,bee,12,9,0.773639798164368,1,1,1,,4
8310,1,palm/text-bison@002,0.3,4,boar,294,boar,boar,,,4,1,bison,bison,13,2,0.857197165489197,1,0,0,,4
8311,1,palm/text-bison@002,0.3,4,buffalo,294,buffalo,buffalo,,,7,1,boar,boar,14,9,0.815187335014343,1,0,0,,4
8312,1,palm/text-bison@002,0.3,4,butterfly,294,butterfly,butterfly,,,9,1,buffalo,buffalo,15,15,0.772083282470703,1,1,1,,5
8313,1,palm/text-bison@002,0.3,4,camel,294,camel,camel,,,5,1,butterfly,butterfly,16,9,0.782247602939606,1,1,1,,6
8314,1,palm/text-bison@002,0.3,4,cat,294,cat,cat,,,3,1,camel,camel,17,1,0.80475240945816,1,0,0,,6
8315,1,palm/text-bison@002,0.3,4,cattle,294,cattle,cattle,,,6,1,cat,cat,18,3,0.783636212348938,1,1,1,,7
8316,1,palm/text-bison@002,0.3,4,cheetah,294,cheetah,cheetah,,,7,1,cattle,cattle,19,1,0.783413350582123,1,1,1,,8
8328,1,palm/text-bison@002,0.3,5,alligator,295,alligator,alligator,,,9,1, aardvark,aardvark,1,7,0.804093062877655,1,0,0,,0
8329,1,palm/text-bison@002,0.3,5,alpaca,295,alpaca,alpaca,,,6,1,alligator,alligator,2,9,0.796876311302185,1,1,1,,1
8330,1,palm/text-bison@002,0.3,5,anteater,295,anteater,anteater,,,8,1,alpaca,alpaca,3,15,0.784709811210632,1,1,1,,2
8331,1,palm/text-bison@002,0.3,5,ape,295,ape,ape,,,3,1,anteater,anteater,4,4,0.859522223472595,1,0,0,,2
8332,1,palm/text-bison@002,0.3,5,armadillo,295,armadillo,armadillo,,,9,1,ape,ape,5,9,0.813117980957031,1,0,0,,2
8333,1,palm/text-bison@002,0.3,5,baboon,295,baboon,baboon,,,6,1,armadillo,armadillo,6,4,0.803031325340271,1,0,0,,2
8334,1,palm/text-bison@002,0.3,5,badger,295,badger,badger,,,6,1,baboon,baboon,7,8,0.807003438472748,1,0,0,,2
8335,1,palm/text-bison@002,0.3,5,bat,295,bat,bat,,,3,1,badger,badger,8,13,0.803704559803009,1,0,0,,2
8336,1,palm/text-bison@002,0.3,5,bear,295,bear,bear,,,4,1,bat,bat,9,6,0.820469617843628,1,0,0,,2
8337,1,palm/text-bison@002,0.3,5,beaver,295,beaver,beaver,,,6,1,bear,bear,10,8,0.810678601264954,1,0,0,,2
8338,1,palm/text-bison@002,0.3,5,bee,295,bee,bee,,,3,1,beaver,beaver,11,15,0.782694101333618,1,1,1,,3
8339,1,palm/text-bison@002,0.3,5,bison,295,bison,bison,,,5,1,bee,bee,12,9,0.773639798164368,1,1,1,,4
8340,1,palm/text-bison@002,0.3,5,boar,295,boar,boar,,,4,1,bison,bison,13,2,0.857197165489197,1,0,0,,4
8341,1,palm/text-bison@002,0.3,5,buffalo,295,buffalo,buffalo,,,7,1,boar,boar,14,9,0.815187335014343,1,0,0,,4
8342,1,palm/text-bison@002,0.3,5,butterfly,295,butterfly,butterfly,,,9,1,buffalo,buffalo,15,15,0.772083282470703,1,1,1,,5
8343,1,palm/text-bison@002,0.3,5,camel,295,camel,camel,,,5,1,butterfly,butterfly,16,9,0.782247602939606,1,1,1,,6
8344,1,palm/text-bison@002,0.3,5,cat,295,cat,cat,,,3,1,camel,camel,17,1,0.80475240945816,1,0,0,,6
8345,1,palm/text-bison@002,0.3,5,cattle,295,cattle,cattle,,,6,1,cat,cat,18,3,0.783636212348938,1,1,1,,7
8346,1,palm/text-bison@002,0.3,5,cheetah,295,cheetah,cheetah,,,7,1,cattle,cattle,19,1,0.783413350582123,1,1,1,,8
8358,1,palm/text-bison@002,0.4,1,alligator,296,alligator,alligator,,,9,1, aardvark,aardvark,1,7,0.804093062877655,1,0,0,,0
8359,1,palm/text-bison@002,0.4,1,alpaca,296,alpaca,alpaca,,,6,1,alligator,alligator,2,9,0.796876311302185,1,1,1,,1
8360,1,palm/text-bison@002,0.4,1,anteater,296,anteater,anteater,,,8,1,alpaca,alpaca,3,15,0.784709811210632,1,1,1,,2
8361,1,palm/text-bison@002,0.4,1,ape,296,ape,ape,,,3,1,anteater,anteater,4,4,0.859522223472595,1,0,0,,2
8362,1,palm/text-bison@002,0.4,1,armadillo,296,armadillo,armadillo,,,9,1,ape,ape,5,9,0.813117980957031,1,0,0,,2
8363,1,palm/text-bison@002,0.4,1,baboon,296,baboon,baboon,,,6,1,armadillo,armadillo,6,4,0.803031325340271,1,0,0,,2
8364,1,palm/text-bison@002,0.4,1,badger,296,badger,badger,,,6,1,baboon,baboon,7,8,0.807003438472748,1,0,0,,2
8365,1,palm/text-bison@002,0.4,1,bat,296,bat,bat,,,3,1,badger,badger,8,13,0.803704559803009,1,0,0,,2
8366,1,palm/text-bison@002,0.4,1,bear,296,bear,bear,,,4,1,bat,bat,9,6,0.820469617843628,1,0,0,,2
8367,1,palm/text-bison@002,0.4,1,beaver,296,beaver,beaver,,,6,1,bear,bear,10,8,0.810678601264954,1,0,0,,2
8368,1,palm/text-bison@002,0.4,1,bee,296,bee,bee,,,3,1,beaver,beaver,11,15,0.782694101333618,1,1,1,,3
8369,1,palm/text-bison@002,0.4,1,bison,296,bison,bison,,,5,1,bee,bee,12,9,0.773639798164368,1,1,1,,4
8370,1,palm/text-bison@002,0.4,1,boar,296,boar,boar,,,4,1,bison,bison,13,2,0.857197165489197,1,0,0,,4
8371,1,palm/text-bison@002,0.4,1,buffalo,296,buffalo,buffalo,,,7,1,boar,boar,14,9,0.815187335014343,1,0,0,,4
8372,1,palm/text-bison@002,0.4,1,butterfly,296,butterfly,butterfly,,,9,1,buffalo,buffalo,15,15,0.772083282470703,1,1,1,,5
8373,1,palm/text-bison@002,0.4,1,camel,296,camel,camel,,,5,1,butterfly,butterfly,16,9,0.782247602939606,1,1,1,,6
8374,1,palm/text-bison@002,0.4,1,cat,296,cat,cat,,,3,1,camel,camel,17,1,0.80475240945816,1,0,0,,6
8375,1,palm/text-bison@002,0.4,1,cattle,296,cattle,cattle,,,6,1,cat,cat,18,3,0.783636212348938,1,1,1,,7
8376,1,palm/text-bison@002,0.4,1,cheetah,296,cheetah,cheetah,,,7,1,cattle,cattle,19,1,0.783413350582123,1,1,1,,8
8388,1,palm/text-bison@002,0.4,2,alligator,297,alligator,alligator,,,9,1, aardvark,aardvark,1,7,0.804093062877655,1,0,0,,0
8389,1,palm/text-bison@002,0.4,2,alpaca,297,alpaca,alpaca,,,6,1,alligator,alligator,2,9,0.796876311302185,1,1,1,,1
8390,1,palm/text-bison@002,0.4,2,anteater,297,anteater,anteater,,,8,1,alpaca,alpaca,3,15,0.784709811210632,1,1,1,,2
8391,1,palm/text-bison@002,0.4,2,ape,297,ape,ape,,,3,1,anteater,anteater,4,4,0.859522223472595,1,0,0,,2
8392,1,palm/text-bison@002,0.4,2,armadillo,297,armadillo,armadillo,,,9,1,ape,ape,5,9,0.813117980957031,1,0,0,,2
8393,1,palm/text-bison@002,0.4,2,baboon,297,baboon,baboon,,,6,1,armadillo,armadillo,6,4,0.803031325340271,1,0,0,,2
8394,1,palm/text-bison@002,0.4,2,badger,297,badger,badger,,,6,1,baboon,baboon,7,8,0.807003438472748,1,0,0,,2
8395,1,palm/text-bison@002,0.4,2,bat,297,bat,bat,,,3,1,badger,badger,8,13,0.803704559803009,1,0,0,,2
8396,1,palm/text-bison@002,0.4,2,bear,297,bear,bear,,,4,1,bat,bat,9,6,0.820469617843628,1,0,0,,2
8397,1,palm/text-bison@002,0.4,2,beaver,297,beaver,beaver,,,6,1,bear,bear,10,8,0.810678601264954,1,0,0,,2
8398,1,palm/text-bison@002,0.4,2,bee,297,bee,bee,,,3,1,beaver,beaver,11,15,0.782694101333618,1,1,1,,3
8399,1,palm/text-bison@002,0.4,2,bison,297,bison,bison,,,5,1,bee,bee,12,9,0.773639798164368,1,1,1,,4
8400,1,palm/text-bison@002,0.4,2,boar,297,boar,boar,,,4,1,bison,bison,13,2,0.857197165489197,1,0,0,,4
8401,1,palm/text-bison@002,0.4,2,buffalo,297,buffalo,buffalo,,,7,1,boar,boar,14,9,0.815187335014343,1,0,0,,4
8402,1,palm/text-bison@002,0.4,2,butterfly,297,butterfly,butterfly,,,9,1,buffalo,buffalo,15,15,0.772083282470703,1,1,1,,5
8403,1,palm/text-bison@002,0.4,2,camel,297,camel,camel,,,5,1,butterfly,butterfly,16,9,0.782247602939606,1,1,1,,6
8404,1,palm/text-bison@002,0.4,2,cat,297,cat,cat,,,3,1,camel,camel,17,1,0.80475240945816,1,0,0,,6
8405,1,palm/text-bison@002,0.4,2,cattle,297,cattle,cattle,,,6,1,cat,cat,18,3,0.783636212348938,1,1,1,,7
8406,1,palm/text-bison@002,0.4,2,cheetah,297,cheetah,cheetah,,,7,1,cattle,cattle,19,1,0.783413350582123,1,1,1,,8
8418,1,palm/text-bison@002,0.4,3,alligator,298,alligator,alligator,,,9,1, aardvark,aardvark,1,7,0.804093062877655,1,0,0,,0
8419,1,palm/text-bison@002,0.4,3,alpaca,298,alpaca,alpaca,,,6,1,alligator,alligator,2,9,0.796876311302185,1,1,1,,1
8420,1,palm/text-bison@002,0.4,3,anteater,298,anteater,anteater,,,8,1,alpaca,alpaca,3,15,0.784709811210632,1,1,1,,2
8421,1,palm/text-bison@002,0.4,3,ape,298,ape,ape,,,3,1,anteater,anteater,4,4,0.859522223472595,1,0,0,,2
8422,1,palm/text-bison@002,0.4,3,armadillo,298,armadillo,armadillo,,,9,1,ape,ape,5,9,0.813117980957031,1,0,0,,2
8423,1,palm/text-bison@002,0.4,3,baboon,298,baboon,baboon,,,6,1,armadillo,armadillo,6,4,0.803031325340271,1,0,0,,2
8424,1,palm/text-bison@002,0.4,3,badger,298,badger,badger,,,6,1,baboon,baboon,7,8,0.807003438472748,1,0,0,,2
8425,1,palm/text-bison@002,0.4,3,bat,298,bat,bat,,,3,1,badger,badger,8,13,0.803704559803009,1,0,0,,2
8426,1,palm/text-bison@002,0.4,3,bear,298,bear,bear,,,4,1,bat,bat,9,6,0.820469617843628,1,0,0,,2
8427,1,palm/text-bison@002,0.4,3,beaver,298,beaver,beaver,,,6,1,bear,bear,10,8,0.810678601264954,1,0,0,,2
8428,1,palm/text-bison@002,0.4,3,bee,298,bee,bee,,,3,1,beaver,beaver,11,15,0.782694101333618,1,1,1,,3
8429,1,palm/text-bison@002,0.4,3,bison,298,bison,bison,,,5,1,bee,bee,12,9,0.773639798164368,1,1,1,,4
8430,1,palm/text-bison@002,0.4,3,boar,298,boar,boar,,,4,1,bison,bison,13,2,0.857197165489197,1,0,0,,4
8431,1,palm/text-bison@002,0.4,3,buffalo,298,buffalo,buffalo,,,7,1,boar,boar,14,9,0.815187335014343,1,0,0,,4
8432,1,palm/text-bison@002,0.4,3,butterfly,298,butterfly,butterfly,,,9,1,buffalo,buffalo,15,15,0.772083282470703,1,1,1,,5
8433,1,palm/text-bison@002,0.4,3,camel,298,camel,camel,,,5,1,butterfly,butterfly,16,9,0.782247602939606,1,1,1,,6
8434,1,palm/text-bison@002,0.4,3,cat,298,cat,cat,,,3,1,camel,camel,17,1,0.80475240945816,1,0,0,,6
8435,1,palm/text-bison@002,0.4,3,cattle,298,cattle,cattle,,,6,1,cat,cat,18,3,0.783636212348938,1,1,1,,7
8436,1,palm/text-bison@002,0.4,3,cheetah,298,cheetah,cheetah,,,7,1,cattle,cattle,19,1,0.783413350582123,1,1,1,,8
8448,1,palm/text-bison@002,0.4,4,alligator,299,alligator,alligator,,,9,1, aardvark,aardvark,1,7,0.804093062877655,1,0,0,,0
8449,1,palm/text-bison@002,0.4,4,alpaca,299,alpaca,alpaca,,,6,1,alligator,alligator,2,9,0.796876311302185,1,1,1,,1
8450,1,palm/text-bison@002,0.4,4,anteater,299,anteater,anteater,,,8,1,alpaca,alpaca,3,15,0.784709811210632,1,1,1,,2
8451,1,palm/text-bison@002,0.4,4,ape,299,ape,ape,,,3,1,anteater,anteater,4,4,0.859522223472595,1,0,0,,2
8452,1,palm/text-bison@002,0.4,4,armadillo,299,armadillo,armadillo,,,9,1,ape,ape,5,9,0.813117980957031,1,0,0,,2
8453,1,palm/text-bison@002,0.4,4,baboon,299,baboon,baboon,,,6,1,armadillo,armadillo,6,4,0.803031325340271,1,0,0,,2
8454,1,palm/text-bison@002,0.4,4,badger,299,badger,badger,,,6,1,baboon,baboon,7,8,0.807003438472748,1,0,0,,2
8455,1,palm/text-bison@002,0.4,4,bat,299,bat,bat,,,3,1,badger,badger,8,13,0.803704559803009,1,0,0,,2
8456,1,palm/text-bison@002,0.4,4,bear,299,bear,bear,,,4,1,bat,bat,9,6,0.820469617843628,1,0,0,,2
8457,1,palm/text-bison@002,0.4,4,beaver,299,beaver,beaver,,,6,1,bear,bear,10,8,0.810678601264954,1,0,0,,2
8458,1,palm/text-bison@002,0.4,4,bee,299,bee,bee,,,3,1,beaver,beaver,11,15,0.782694101333618,1,1,1,,3
8459,1,palm/text-bison@002,0.4,4,bison,299,bison,bison,,,5,1,bee,bee,12,9,0.773639798164368,1,1,1,,4
8460,1,palm/text-bison@002,0.4,4,boar,299,boar,boar,,,4,1,bison,bison,13,2,0.857197165489197,1,0,0,,4
8461,1,palm/text-bison@002,0.4,4,buffalo,299,buffalo,buffalo,,,7,1,boar,boar,14,9,0.815187335014343,1,0,0,,4
8462,1,palm/text-bison@002,0.4,4,butterfly,299,butterfly,butterfly,,,9,1,buffalo,buffalo,15,15,0.772083282470703,1,1,1,,5
8463,1,palm/text-bison@002,0.4,4,camel,299,camel,camel,,,5,1,butterfly,butterfly,16,9,0.782247602939606,1,1,1,,6
8464,1,palm/text-bison@002,0.4,4,cat,299,cat,cat,,,3,1,camel,camel,17,1,0.80475240945816,1,0,0,,6
8465,1,palm/text-bison@002,0.4,4,cattle,299,cattle,cattle,,,6,1,cat,cat,18,3,0.783636212348938,1,1,1,,7
8466,1,palm/text-bison@002,0.4,4,cheetah,299,cheetah,cheetah,,,7,1,cattle,cattle,19,1,0.783413350582123,1,1,1,,8
8478,1,palm/text-bison@002,0.4,5,alligator,300,alligator,alligator,,,9,1, aardvark,aardvark,1,7,0.804093062877655,1,0,0,,0
8479,1,palm/text-bison@002,0.4,5,alpaca,300,alpaca,alpaca,,,6,1,alligator,alligator,2,9,0.796876311302185,1,1,1,,1
8480,1,palm/text-bison@002,0.4,5,anteater,300,anteater,anteater,,,8,1,alpaca,alpaca,3,15,0.784709811210632,1,1,1,,2
8481,1,palm/text-bison@002,0.4,5,ape,300,ape,ape,,,3,1,anteater,anteater,4,4,0.859522223472595,1,0,0,,2
8482,1,palm/text-bison@002,0.4,5,armadillo,300,armadillo,armadillo,,,9,1,ape,ape,5,9,0.813117980957031,1,0,0,,2
8483,1,palm/text-bison@002,0.4,5,baboon,300,baboon,baboon,,,6,1,armadillo,armadillo,6,4,0.803031325340271,1,0,0,,2
8484,1,palm/text-bison@002,0.4,5,badger,300,badger,badger,,,6,1,baboon,baboon,7,8,0.807003438472748,1,0,0,,2
8485,1,palm/text-bison@002,0.4,5,bat,300,bat,bat,,,3,1,badger,badger,8,13,0.803704559803009,1,0,0,,2
8486,1,palm/text-bison@002,0.4,5,bear,300,bear,bear,,,4,1,bat,bat,9,6,0.820469617843628,1,0,0,,2
8487,1,palm/text-bison@002,0.4,5,beaver,300,beaver,beaver,,,6,1,bear,bear,10,8,0.810678601264954,1,0,0,,2
8488,1,palm/text-bison@002,0.4,5,bee,300,bee,bee,,,3,1,beaver,beaver,11,15,0.782694101333618,1,1,1,,3
8489,1,palm/text-bison@002,0.4,5,bison,300,bison,bison,,,5,1,bee,bee,12,9,0.773639798164368,1,1,1,,4
8490,1,palm/text-bison@002,0.4,5,boar,300,boar,boar,,,4,1,bison,bison,13,2,0.857197165489197,1,0,0,,4
8491,1,palm/text-bison@002,0.4,5,buffalo,300,buffalo,buffalo,,,7,1,boar,boar,14,9,0.815187335014343,1,0,0,,4
8492,1,palm/text-bison@002,0.4,5,butterfly,300,butterfly,butterfly,,,9,1,buffalo,buffalo,15,15,0.772083282470703,1,1,1,,5
8493,1,palm/text-bison@002,0.4,5,camel,300,camel,camel,,,5,1,butterfly,butterfly,16,9,0.782247602939606,1,1,1,,6
8494,1,palm/text-bison@002,0.4,5,cat,300,cat,cat,,,3,1,camel,camel,17,1,0.80475240945816,1,0,0,,6
8495,1,palm/text-bison@002,0.4,5,cattle,300,cattle,cattle,,,6,1,cat,cat,18,3,0.783636212348938,1,1,1,,7
8496,1,palm/text-bison@002,0.4,5,cheetah,300,cheetah,cheetah,,,7,1,cattle,cattle,19,1,0.783413350582123,1,1,1,,8
8508,1,palm/text-bison@002,0.5,1,alligator,301,alligator,alligator,,,9,1, aardvark,aardvark,1,7,0.804093062877655,1,0,0,,0
8509,1,palm/text-bison@002,0.5,1,alpaca,301,alpaca,alpaca,,,6,1,alligator,alligator,2,9,0.796876311302185,1,1,1,,1
8510,1,palm/text-bison@002,0.5,1,anteater,301,anteater,anteater,,,8,1,alpaca,alpaca,3,15,0.784709811210632,1,1,1,,2
8511,1,palm/text-bison@002,0.5,1,ape,301,ape,ape,,,3,1,anteater,anteater,4,4,0.859522223472595,1,0,0,,2
8512,1,palm/text-bison@002,0.5,1,armadillo,301,armadillo,armadillo,,,9,1,ape,ape,5,9,0.813117980957031,1,0,0,,2
8513,1,palm/text-bison@002,0.5,1,baboon,301,baboon,baboon,,,6,1,armadillo,armadillo,6,4,0.803031325340271,1,0,0,,2
8514,1,palm/text-bison@002,0.5,1,badger,301,badger,badger,,,6,1,baboon,baboon,7,8,0.807003438472748,1,0,0,,2
8515,1,palm/text-bison@002,0.5,1,bat,301,bat,bat,,,3,1,badger,badger,8,13,0.803704559803009,1,0,0,,2
8516,1,palm/text-bison@002,0.5,1,bear,301,bear,bear,,,4,1,bat,bat,9,6,0.820469617843628,1,0,0,,2
8517,1,palm/text-bison@002,0.5,1,beaver,301,beaver,beaver,,,6,1,bear,bear,10,8,0.810678601264954,1,0,0,,2
8518,1,palm/text-bison@002,0.5,1,bee,301,bee,bee,,,3,1,beaver,beaver,11,15,0.782694101333618,1,1,1,,3
8519,1,palm/text-bison@002,0.5,1,bison,301,bison,bison,,,5,1,bee,bee,12,9,0.773639798164368,1,1,1,,4
8520,1,palm/text-bison@002,0.5,1,boar,301,boar,boar,,,4,1,bison,bison,13,2,0.857197165489197,1,0,0,,4
8521,1,palm/text-bison@002,0.5,1,buffalo,301,buffalo,buffalo,,,7,1,boar,boar,14,9,0.815187335014343,1,0,0,,4
8522,1,palm/text-bison@002,0.5,1,butterfly,301,butterfly,butterfly,,,9,1,buffalo,buffalo,15,15,0.772083282470703,1,1,1,,5
8523,1,palm/text-bison@002,0.5,1,camel,301,camel,camel,,,5,1,butterfly,butterfly,16,9,0.782247602939606,1,1,1,,6
