pid,feature,mean_logRT,n,n_squared
694,feature_Is mammal,0.0009995003330834232,14,196
781,feature_Is mammal,0.6936470556015963,14,196
795,feature_Is mammal,0.0009995003330834232,14,196
893,feature_Is mammal,1.7919261220073759,14,196
896,feature_Is mammal,0.0009995003330834232,14,196
285,feature_Is mammal,2.1973356822749484,15,225
380,feature_Is mammal,1.7919261220073759,15,225
381,feature_Is mammal,0.6936470556015963,15,225
389,feature_Is mammal,0.0009995003330834232,15,225
395,feature_Is mammal,0.0009995003330834232,15,225
588,feature_Is mammal,0.0009995003330834232,15,225
595,feature_Is mammal,1.3865443298750981,15,225
688,feature_Is mammal,1.3865443298750981,15,225
693,feature_Is mammal,1.3865443298750981,15,225
795,feature_Is mammal,1.3865443298750981,15,225
893,feature_Is mammal,1.7919261220073759,15,225
896,feature_Is mammal,1.7919261220073759,15,225
285,feature_Is mammal,1.6096378924367667,16,256
381,feature_Is mammal,2.4849899796493045,16,256
389,feature_Is mammal,1.3865443298750981,16,256
395,feature_Is mammal,1.9460529959950605,16,256
588,feature_Is mammal,1.3865443298750981,16,256
595,feature_Is mammal,1.09894556645823,16,256
682,feature_Is mammal,1.09894556645823,16,256
688,feature_Is mammal,0.6936470556015963,16,256
693,feature_Is mammal,2.3026850879943788,16,256
795,feature_Is mammal,0.6936470556015963,16,256
893,feature_Is mammal,0.0009995003330834232,16,256
285,feature_Is mammal,1.9460529959950605,17,289
380,feature_Is mammal,1.9460529959950605,17,289
381,feature_Is mammal,1.09894556645823,17,289
389,feature_Is mammal,1.09894556645823,17,289
395,feature_Is mammal,0.6936470556015963,17,289
588,feature_Is mammal,1.09894556645823,17,289
595,feature_Is mammal,0.0009995003330834232,17,289
682,feature_Is mammal,1.7919261220073759,17,289
688,feature_Is mammal,1.6096378924367667,17,289
795,feature_Is mammal,1.09894556645823,17,289
893,feature_Is mammal,1.9460529959950605,17,289
285,feature_Is mammal,0.6936470556015963,18,324
381,feature_Is mammal,1.9460529959950605,18,324
389,feature_Is mammal,1.3865443298750981,18,324
395,feature_Is mammal,1.3865443298750981,18,324
588,feature_Is mammal,1.09894556645823,18,324
595,feature_Is mammal,0.6936470556015963,18,324
682,feature_Is mammal,1.6096378924367667,18,324
688,feature_Is mammal,0.6936470556015963,18,324
893,feature_Is mammal,2.4849899796493045,18,324
285,feature_Is mammal,1.09894556645823,19,361
380,feature_Is mammal,0.6936470556015963,19,361
381,feature_Is mammal,2.079566533867987,19,361
395,feature_Is mammal,1.09894556645823,19,361
588,feature_Is mammal,1.09894556645823,19,361
595,feature_Is mammal,0.0009995003330834232,19,361
682,feature_Is mammal,0.6936470556015963,19,361
688,feature_Is mammal,1.3865443298750981,19,361
285,feature_Is mammal,1.6096378924367667,20,400
380,feature_Is mammal,1.09894556645823,20,400
381,feature_Is mammal,1.6096378924367667,20,400
395,feature_Is mammal,1.6096378924367667,20,400
588,feature_Is mammal,1.09894556645823,20,400
595,feature_Is mammal,1.3865443298750981,20,400
688,feature_Is mammal,1.7919261220073759,20,400
51,feature_Is domesticated,1.8953276045737186,1,1
71,feature_Is domesticated,1.589235225941237,1,1
198,feature_Is domesticated,1.7919677730537673,1,1
199,feature_Is domesticated,0.7172369488905472,1,1
285,feature_Is domesticated,1.0400956927383471,1,1
286,feature_Is domesticated,1.365070356681913,1,1
287,feature_Is domesticated,0.46125668980752266,1,1
288,feature_Is domesticated,1.059726197524249,1,1
289,feature_Is domesticated,1.1927858190915608,1,1
290,feature_Is domesticated,1.7291193345050513,1,1
291,feature_Is domesticated,1.5558880739028522,1,1
292,feature_Is domesticated,1.445435844232803,1,1
293,feature_Is domesticated,1.6096378924367667,1,1
294,feature_Is domesticated,1.360758905788147,1,1
295,feature_Is domesticated,1.1971937110929227,1,1
296,feature_Is domesticated,0.9349112795969925,1,1
297,feature_Is domesticated,0.7172369488905472,1,1
298,feature_Is domesticated,1.7463776666506639,1,1
379,feature_Is domesticated,1.2691763417844089,1,1
380,feature_Is domesticated,1.425833099872116,1,1
381,feature_Is domesticated,1.7047528102888487,1,1
382,feature_Is domesticated,1.0154246778233307,1,1
383,feature_Is domesticated,1.5027868956118942,1,1
384,feature_Is domesticated,1.269187064128234,1,1
385,feature_Is domesticated,1.226618647952864,1,1
386,feature_Is domesticated,1.0400956927383471,1,1
387,feature_Is domesticated,1.9973048352879517,1,1
388,feature_Is domesticated,1.7919747098833063,1,1
389,feature_Is domesticated,0.669447115892007,1,1
390,feature_Is domesticated,1.3834065577323433,1,1
391,feature_Is domesticated,2.022956663933117,1,1
392,feature_Is domesticated,1.5892872838942793,1,1
393,feature_Is domesticated,1.6481406243665893,1,1
394,feature_Is domesticated,1.3865443298750981,1,1
395,feature_Is domesticated,0.7984206876721448,1,1
396,feature_Is domesticated,0.6937302952699259,1,1
397,feature_Is domesticated,1.2139850718249772,1,1
398,feature_Is domesticated,0.950046088969996,1,1
474,feature_Is domesticated,0.5978640407976366,1,1
475,feature_Is domesticated,1.531595163115069,1,1
476,feature_Is domesticated,1.09894556645823,1,1
477,feature_Is domesticated,1.386544329875098,1,1
478,feature_Is domesticated,1.8922652538161984,1,1
479,feature_Is domesticated,1.1986228451903649,1,1
480,feature_Is domesticated,1.107707886001849,1,1
481,feature_Is domesticated,1.4258053394469012,1,1
482,feature_Is domesticated,1.3146654593397922,1,1
483,feature_Is domesticated,1.6744613157943302,1,1
484,feature_Is domesticated,1.4726439827570108,1,1
485,feature_Is domesticated,1.3865443298750981,1,1
486,feature_Is domesticated,1.2479648750203978,1,1
487,feature_Is domesticated,1.015332687595458,1,1
488,feature_Is domesticated,1.404485320756724,1,1
489,feature_Is domesticated,1.6278085902802648,1,1
490,feature_Is domesticated,0.5423163919788494,1,1
491,feature_Is domesticated,1.1873073501942693,1,1
492,feature_Is domesticated,1.0518656674823237,1,1
493,feature_Is domesticated,1.492725854411331,1,1
494,feature_Is domesticated,1.2541125349449045,1,1
495,feature_Is domesticated,1.09894556645823,1,1
496,feature_Is domesticated,0.9246960533610933,1,1
497,feature_Is domesticated,0.9246960533610933,1,1
498,feature_Is domesticated,1.2690934019471398,1,1
575,feature_Is domesticated,1.7825390034797344,1,1
576,feature_Is domesticated,-0.06849778639126808,1,1
577,feature_Is domesticated,0.9246960533610933,1,1
578,feature_Is domesticated,1.1284326270011822,1,1
579,feature_Is domesticated,1.0400956927383471,1,1
580,feature_Is domesticated,1.4592794771417237,1,1
581,feature_Is domesticated,1.589235225941237,1,1
582,feature_Is domesticated,1.3043076134917098,1,1
583,feature_Is domesticated,1.731950184295743,1,1
584,feature_Is domesticated,1.298629351229974,1,1
585,feature_Is domesticated,1.3866067947347918,1,1
586,feature_Is domesticated,1.3736682756479355,1,1
587,feature_Is domesticated,0.6936470556015963,1,1
588,feature_Is domesticated,1.09894556645823,1,1
589,feature_Is domesticated,0.6936470556015963,1,1
590,feature_Is domesticated,1.3291494798654138,1,1
591,feature_Is domesticated,1.4981223435857791,1,1
592,feature_Is domesticated,1.3440903961997335,1,1
593,feature_Is domesticated,1.3441181585524682,1,1
594,feature_Is domesticated,1.09894556645823,1,1
595,feature_Is domesticated,0.9872946572003293,1,1
596,feature_Is domesticated,1.445435844232803,1,1
597,feature_Is domesticated,1.5341579489530464,1,1
598,feature_Is domesticated,0.5551175445478937,1,1
677,feature_Is domesticated,1.4980911111559325,1,1
678,feature_Is domesticated,0.0009995003330834232,1,1
679,feature_Is domesticated,1.1342100515952307,1,1
680,feature_Is domesticated,1.9460529959950605,1,1
681,feature_Is domesticated,0.4627645371787587,1,1
682,feature_Is domesticated,1.1948765978260472,1,1
683,feature_Is domesticated,1.2113745199324244,1,1
684,feature_Is domesticated,1.0400956927383471,1,1
686,feature_Is domesticated,1.5458166166794474,1,1
687,feature_Is domesticated,1.1111157023994178,1,1
688,feature_Is domesticated,0.896407323452806,1,1
689,feature_Is domesticated,1.5353233453442474,1,1
690,feature_Is domesticated,1.09894556645823,1,1
691,feature_Is domesticated,1.0614886943670123,1,1
692,feature_Is domesticated,1.483967562729724,1,1
693,feature_Is domesticated,1.2586337685941331,1,1
694,feature_Is domesticated,1.3124065975728145,1,1
695,feature_Is domesticated,0.8288575593140185,1,1
696,feature_Is domesticated,0.9944125148550768,1,1
698,feature_Is domesticated,0.8287465592204741,1,1
779,feature_Is domesticated,1.0747047628804944,1,1
780,feature_Is domesticated,1.4931800374661282,1,1
781,feature_Is domesticated,1.365070356681913,1,1
782,feature_Is domesticated,1.425860867236377,1,1
783,feature_Is domesticated,2.1243690419947194,1,1
784,feature_Is domesticated,0.9683208977963951,1,1
785,feature_Is domesticated,1.0117930702881042,1,1
786,feature_Is domesticated,1.3224921039917317,1,1
787,feature_Is domesticated,1.8406661157858855,1,1
788,feature_Is domesticated,1.2985391591259923,1,1
789,feature_Is domesticated,1.6096378924367667,1,1
790,feature_Is domesticated,1.7007820072220712,1,1
791,feature_Is domesticated,1.1612542758252697,1,1
792,feature_Is domesticated,0.8557664599442498,1,1
793,feature_Is domesticated,1.445440472255352,1,1
794,feature_Is domesticated,1.1948765978260472,1,1
795,feature_Is domesticated,1.3865859731148937,1,1
796,feature_Is domesticated,-0.7030319766407456,1,1
797,feature_Is domesticated,1.0613534851859188,1,1
798,feature_Is domesticated,0.5423163919788494,1,1
893,feature_Is domesticated,1.3300871015384692,1,1
896,feature_Is domesticated,0.7495827860655355,1,1
897,feature_Is domesticated,0.8287465592204741,1,1
51,feature_Is domesticated,1.09894556645823,2,4
71,feature_Is domesticated,1.09894556645823,2,4
198,feature_Is domesticated,1.1516424740191815,2,4
199,feature_Is domesticated,0.5978640407976366,2,4
285,feature_Is domesticated,0.963846062839352,2,4
286,feature_Is domesticated,2.3026850879943788,2,4
287,feature_Is domesticated,1.7008153272263042,2,4
288,feature_Is domesticated,0.9944846685382622,2,4
289,feature_Is domesticated,1.3198500257983286,2,4
290,feature_Is domesticated,1.2715214807634798,2,4
291,feature_Is domesticated,0.8802331839765801,2,4
292,feature_Is domesticated,0.6936470556015963,2,4
294,feature_Is domesticated,2.191125810931183,2,4
295,feature_Is domesticated,1.2462152060182956,2,4
296,feature_Is domesticated,0.34732327796733986,2,4
297,feature_Is domesticated,1.589235225941237,2,4
298,feature_Is domesticated,2.3026850879943788,2,4
379,feature_Is domesticated,1.0400956927383471,2,4
380,feature_Is domesticated,2.3026850879943788,2,4
381,feature_Is domesticated,0.9246544335269284,2,4
382,feature_Is domesticated,1.09894556645823,2,4
383,feature_Is domesticated,1.2134449059176635,2,4
384,feature_Is domesticated,1.5321071201217766,2,4
385,feature_Is domesticated,1.8446022131523767,2,4
386,feature_Is domesticated,1.589235225941237,2,4
387,feature_Is domesticated,0.6937719151040908,2,4
389,feature_Is domesticated,1.0696038796684468,2,4
390,feature_Is domesticated,0.963846062839352,2,4
391,feature_Is domesticated,0.6936470556015963,2,4
392,feature_Is domesticated,1.4980911111559325,2,4
393,feature_Is domesticated,1.3865443298750981,2,4
394,feature_Is domesticated,1.5892560501631086,2,4
395,feature_Is domesticated,1.2462152060182956,2,4
396,feature_Is domesticated,0.6936470556015963,2,4
397,feature_Is domesticated,0.9226447648103889,2,4
398,feature_Is domesticated,1.492725854411331,2,4
474,feature_Is domesticated,0.8962963110299131,2,4
475,feature_Is domesticated,1.6169079028673061,2,4
476,feature_Is domesticated,1.3865443298750981,2,4
477,feature_Is domesticated,1.1555785717839309,2,4
479,feature_Is domesticated,1.2985183388070811,2,4
480,feature_Is domesticated,0.9246128136927636,2,4
481,feature_Is domesticated,2.1973356822749484,2,4
482,feature_Is domesticated,0.8288297988888038,2,4
483,feature_Is domesticated,1.4718849022281963,2,4
484,feature_Is domesticated,1.3916642086435038,2,4
486,feature_Is domesticated,1.3198500257983286,2,4
487,feature_Is domesticated,1.7919261220073759,2,4
488,feature_Is domesticated,0.6937719151040908,2,4
489,feature_Is domesticated,1.09894556645823,2,4
490,feature_Is domesticated,1.242765768485575,2,4
491,feature_Is domesticated,0.6937302952699259,2,4
492,feature_Is domesticated,1.314696691769639,2,4
493,feature_Is domesticated,0.8288297988888038,2,4
494,feature_Is domesticated,0.8962963110299131,2,4
496,feature_Is domesticated,1.5224992812266454,2,4
497,feature_Is domesticated,1.3865443298750981,2,4
498,feature_Is domesticated,1.5001920736369463,2,4
575,feature_Is domesticated,1.9357671547622013,2,4
576,feature_Is domesticated,0.7747567015739208,2,4
577,feature_Is domesticated,1.1518422941637312,2,4
578,feature_Is domesticated,0.9977319511669644,2,4
579,feature_Is domesticated,1.242744948166664,2,4
580,feature_Is domesticated,1.1414827866135233,2,4
581,feature_Is domesticated,1.09894556645823,2,4
582,feature_Is domesticated,1.0402830171005353,2,4
583,feature_Is domesticated,1.0990565788811228,2,4
584,feature_Is domesticated,1.3865443298750981,2,4
585,feature_Is domesticated,1.7919261220073759,2,4
586,feature_Is domesticated,1.3998637868401507,2,4
587,feature_Is domesticated,0.6936470556015963,2,4
589,feature_Is domesticated,0.6936470556015963,2,4
590,feature_Is domesticated,0.7680948161238156,2,4
591,feature_Is domesticated,0.9247376966008889,2,4
592,feature_Is domesticated,0.8962963110299131,2,4
593,feature_Is domesticated,1.4609504939687834,2,4
594,feature_Is domesticated,1.5458166166794474,2,4
595,feature_Is domesticated,0.7984206876721448,2,4
596,feature_Is domesticated,1.5458166166794474,2,4
597,feature_Is domesticated,0.8287465592204741,2,4
598,feature_Is domesticated,1.7311911461814338,2,4
678,feature_Is domesticated,0.6936470556015963,2,4
679,feature_Is domesticated,0.8962963110299131,2,4
681,feature_Is domesticated,1.134076838165531,2,4
682,feature_Is domesticated,1.7007820072220712,2,4
683,feature_Is domesticated,1.1129187076958516,2,4
684,feature_Is domesticated,1.9460529959950605,2,4
686,feature_Is domesticated,1.3865443298750981,2,4
687,feature_Is domesticated,1.6919162520599507,2,4
688,feature_Is domesticated,1.4609088507289876,2,4
689,feature_Is domesticated,1.09894556645823,2,4
690,feature_Is domesticated,2.1973356822749484,2,4
691,feature_Is domesticated,0.9442433184786653,2,4
692,feature_Is domesticated,1.09894556645823,2,4
693,feature_Is domesticated,1.5458166166794474,2,4
694,feature_Is domesticated,1.4182620022163919,2,4
695,feature_Is domesticated,0.805318696384925,2,4
696,feature_Is domesticated,1.560969619961307,2,4
698,feature_Is domesticated,1.199492839045191,2,4
779,feature_Is domesticated,0.5978640407976366,2,4
780,feature_Is domesticated,0.23188201875592107,2,4
781,feature_Is domesticated,0.6936470556015963,2,4
782,feature_Is domesticated,0.8962963110299131,2,4
783,feature_Is domesticated,1.5216854767337715,2,4
784,feature_Is domesticated,1.779281958375639,2,4
785,feature_Is domesticated,1.8446147089347384,2,4
786,feature_Is domesticated,0.6936470556015963,2,4
787,feature_Is domesticated,1.365042596256698,2,4
788,feature_Is domesticated,1.3865443298750981,2,4
789,feature_Is domesticated,1.3865443298750981,2,4
790,feature_Is domesticated,0.6937719151040908,2,4
791,feature_Is domesticated,0.9031943197426934,2,4
792,feature_Is domesticated,1.0696142917793825,2,4
793,feature_Is domesticated,1.2906780754028089,2,4
794,feature_Is domesticated,1.365042596256698,2,4
795,feature_Is domesticated,-3.10705411169027,2,4
796,feature_Is domesticated,1.4980911111559325,2,4
797,feature_Is domesticated,1.373689930216009,2,4
798,feature_Is domesticated,0.8964628111702296,2,4
893,feature_Is domesticated,2.0128097649315237,2,4
896,feature_Is domesticated,1.059837200219767,2,4
897,feature_Is domesticated,0.963846062839352,2,4
51,feature_Is domesticated,1.09894556645823,3,9
71,feature_Is domesticated,0.6936470556015963,3,9
198,feature_Is domesticated,1.3865443298750981,3,9
199,feature_Is domesticated,0.5499725333956567,3,9
285,feature_Is domesticated,1.4394071171105878,3,9
286,feature_Is domesticated,1.09894556645823,3,9
287,feature_Is domesticated,0.6936470556015963,3,9
288,feature_Is domesticated,1.0597123173116414,3,9
290,feature_Is domesticated,0.5499725333956567,3,9
291,feature_Is domesticated,1.7919261220073759,3,9
294,feature_Is domesticated,1.0400956927383471,3,9
295,feature_Is domesticated,1.2427865888044862,3,9
297,feature_Is domesticated,1.7919261220073759,3,9
298,feature_Is domesticated,0.0009995003330834232,3,9
379,feature_Is domesticated,2.3026850879943788,3,9
380,feature_Is domesticated,1.9460529959950605,3,9
381,feature_Is domesticated,2.0473139360430355,3,9
382,feature_Is domesticated,1.7919261220073759,3,9
383,feature_Is domesticated,0.6936470556015963,3,9
384,feature_Is domesticated,0.6936470556015963,3,9
386,feature_Is domesticated,1.09894556645823,3,9
389,feature_Is domesticated,0.6936470556015963,3,9
390,feature_Is domesticated,1.0400956927383471,3,9
392,feature_Is domesticated,1.3865443298750981,3,9
393,feature_Is domesticated,0.6936470556015963,3,9
394,feature_Is domesticated,1.6096378924367667,3,9
395,feature_Is domesticated,0.34732327796733986,3,9
396,feature_Is domesticated,0.6936470556015963,3,9
397,feature_Is domesticated,1.3865443298750981,3,9
398,feature_Is domesticated,0.0009995003330834232,3,9
474,feature_Is domesticated,0.34732327796733986,3,9
475,feature_Is domesticated,1.7778454442159135,3,9
477,feature_Is domesticated,1.6662986629350793,3,9
478,feature_Is domesticated,1.09894556645823,3,9
479,feature_Is domesticated,0.6937302952699259,3,9
482,feature_Is domesticated,0.8962963110299131,3,9
483,feature_Is domesticated,1.9034867873558574,3,9
484,feature_Is domesticated,2.079566533867987,3,9
486,feature_Is domesticated,1.1516424740191815,3,9
487,feature_Is domesticated,1.7919261220073759,3,9
488,feature_Is domesticated,2.3026850879943788,3,9
489,feature_Is domesticated,2.3026850879943788,3,9
490,feature_Is domesticated,0.6936470556015963,3,9
491,feature_Is domesticated,0.6936470556015963,3,9
492,feature_Is domesticated,0.8962963110299131,3,9
493,feature_Is domesticated,1.09894556645823,3,9
494,feature_Is domesticated,1.09894556645823,3,9
497,feature_Is domesticated,1.7919261220073759,3,9
498,feature_Is domesticated,0.6936470556015963,3,9
575,feature_Is domesticated,1.3542917294474983,3,9
576,feature_Is domesticated,0.7680948161238156,3,9
577,feature_Is domesticated,1.6096378924367667,3,9
578,feature_Is domesticated,1.09894556645823,3,9
579,feature_Is domesticated,0.6936470556015963,3,9
580,feature_Is domesticated,0.8287465592204741,3,9
581,feature_Is domesticated,0.6936470556015963,3,9
582,feature_Is domesticated,0.6936470556015963,3,9
583,feature_Is domesticated,1.6096378924367667,3,9
584,feature_Is domesticated,0.0009995003330834232,3,9
585,feature_Is domesticated,1.3865443298750981,3,9
586,feature_Is domesticated,1.015332687595458,3,9
587,feature_Is domesticated,0.0009995003330834232,3,9
590,feature_Is domesticated,0.8964628111702296,3,9
591,feature_Is domesticated,1.0402830171005353,3,9
592,feature_Is domesticated,0.6936470556015963,3,9
593,feature_Is domesticated,0.963846062839352,3,9
594,feature_Is domesticated,1.3865443298750981,3,9
595,feature_Is domesticated,0.7329635444165143,3,9
596,feature_Is domesticated,0.805318696384925,3,9
597,feature_Is domesticated,0.34732327796733986,3,9
678,feature_Is domesticated,1.3865443298750981,3,9
680,feature_Is domesticated,1.09894556645823,3,9
681,feature_Is domesticated,1.09894556645823,3,9
682,feature_Is domesticated,0.0009995003330834232,3,9
683,feature_Is domesticated,1.2299430926378203,3,9
684,feature_Is domesticated,0.6936470556015963,3,9
686,feature_Is domesticated,1.5458166166794474,3,9
687,feature_Is domesticated,1.09894556645823,3,9
688,feature_Is domesticated,1.7919261220073759,3,9
690,feature_Is domesticated,1.6096378924367667,3,9
691,feature_Is domesticated,1.7330554318715425,3,9
692,feature_Is domesticated,1.09894556645823,3,9
693,feature_Is domesticated,0.8962963110299131,3,9
694,feature_Is domesticated,1.2906780754028089,3,9
695,feature_Is domesticated,1.09894556645823,3,9
696,feature_Is domesticated,1.4981660717979874,3,9
698,feature_Is domesticated,0.34732327796733986,3,9
779,feature_Is domesticated,1.3865859731148937,3,9
780,feature_Is domesticated,2.3979861777572986,3,9
781,feature_Is domesticated,1.09894556645823,3,9
782,feature_Is domesticated,1.9357463279376814,3,9
783,feature_Is domesticated,1.09894556645823,3,9
784,feature_Is domesticated,1.4981660717979874,3,9
785,feature_Is domesticated,0.6936470556015963,3,9
786,feature_Is domesticated,1.3865443298750981,3,9
787,feature_Is domesticated,0.6936470556015963,3,9
788,feature_Is domesticated,1.7919261220073759,3,9
789,feature_Is domesticated,1.3865443298750981,3,9
790,feature_Is domesticated,1.7919261220073759,3,9
792,feature_Is domesticated,2.0473056050008775,3,9
793,feature_Is domesticated,1.9460529959950605,3,9
794,feature_Is domesticated,0.6936470556015963,3,9
795,feature_Is domesticated,1.09894556645823,3,9
796,feature_Is domesticated,2.1973356822749484,3,9
797,feature_Is domesticated,0.4627645371787587,3,9
798,feature_Is domesticated,2.079566533867987,3,9
893,feature_Is domesticated,2.4849899796493045,3,9
896,feature_Is domesticated,1.09894556645823,3,9
897,feature_Is domesticated,1.09894556645823,3,9
51,feature_Is domesticated,1.09894556645823,4,16
71,feature_Is domesticated,1.09894556645823,4,16
199,feature_Is domesticated,0.6936470556015963,4,16
285,feature_Is domesticated,1.7919261220073759,4,16
286,feature_Is domesticated,2.079566533867987,4,16
287,feature_Is domesticated,0.6936470556015963,4,16
288,feature_Is domesticated,0.34732327796733986,4,16
290,feature_Is domesticated,0.6936470556015963,4,16
294,feature_Is domesticated,0.6936470556015963,4,16
295,feature_Is domesticated,1.2427865888044862,4,16
297,feature_Is domesticated,1.09894556645823,4,16
298,feature_Is domesticated,1.3865443298750981,4,16
381,feature_Is domesticated,1.09894556645823,4,16
382,feature_Is domesticated,1.09894556645823,4,16
383,feature_Is domesticated,0.0009995003330834232,4,16
384,feature_Is domesticated,1.3865443298750981,4,16
385,feature_Is domesticated,1.09894556645823,4,16
386,feature_Is domesticated,1.09894556645823,4,16
389,feature_Is domesticated,1.7919261220073759,4,16
390,feature_Is domesticated,1.09894556645823,4,16
392,feature_Is domesticated,1.3865443298750981,4,16
393,feature_Is domesticated,0.0009995003330834232,4,16
395,feature_Is domesticated,1.3542917294474983,4,16
396,feature_Is domesticated,1.09894556645823,4,16
397,feature_Is domesticated,0.6936470556015963,4,16
398,feature_Is domesticated,0.6936470556015963,4,16
474,feature_Is domesticated,0.0009995003330834232,4,16
475,feature_Is domesticated,1.09894556645823,4,16
477,feature_Is domesticated,1.6096378924367667,4,16
478,feature_Is domesticated,0.0009995003330834232,4,16
479,feature_Is domesticated,1.5224992812266454,4,16
480,feature_Is domesticated,1.3865443298750981,4,16
482,feature_Is domesticated,0.6936470556015963,4,16
484,feature_Is domesticated,1.9460529959950605,4,16
486,feature_Is domesticated,0.6936470556015963,4,16
488,feature_Is domesticated,1.3865443298750981,4,16
490,feature_Is domesticated,2.079566533867987,4,16
493,feature_Is domesticated,1.6096378924367667,4,16
497,feature_Is domesticated,1.3865443298750981,4,16
575,feature_Is domesticated,0.6936470556015963,4,16
576,feature_Is domesticated,1.3865443298750981,4,16
577,feature_Is domesticated,0.6936470556015963,4,16
578,feature_Is domesticated,0.0009995003330834232,4,16
579,feature_Is domesticated,1.9561614902155728,4,16
580,feature_Is domesticated,1.6096378924367667,4,16
583,feature_Is domesticated,0.0009995003330834232,4,16
584,feature_Is domesticated,1.6096378924367667,4,16
585,feature_Is domesticated,0.6936470556015963,4,16
586,feature_Is domesticated,1.09894556645823,4,16
590,feature_Is domesticated,0.6936470556015963,4,16
592,feature_Is domesticated,0.6936470556015963,4,16
593,feature_Is domesticated,0.8962963110299131,4,16
595,feature_Is domesticated,1.3865443298750981,4,16
678,feature_Is domesticated,1.7919261220073759,4,16
680,feature_Is domesticated,0.6936470556015963,4,16
681,feature_Is domesticated,0.0009995003330834232,4,16
682,feature_Is domesticated,1.6096378924367667,4,16
683,feature_Is domesticated,1.1556202150237265,4,16
684,feature_Is domesticated,0.6936470556015963,4,16
686,feature_Is domesticated,0.6936470556015963,4,16
687,feature_Is domesticated,0.6936470556015963,4,16
690,feature_Is domesticated,1.7919261220073759,4,16
693,feature_Is domesticated,0.0009995003330834232,4,16
694,feature_Is domesticated,1.242744948166664,4,16
695,feature_Is domesticated,1.7919261220073759,4,16
696,feature_Is domesticated,1.5892560501631086,4,16
698,feature_Is domesticated,1.4980911111559325,4,16
779,feature_Is domesticated,1.7919677730537673,4,16
781,feature_Is domesticated,1.3865443298750981,4,16
782,feature_Is domesticated,2.079566533867987,4,16
783,feature_Is domesticated,1.3865443298750981,4,16
784,feature_Is domesticated,1.6662986629350793,4,16
785,feature_Is domesticated,0.6936470556015963,4,16
786,feature_Is domesticated,1.7919261220073759,4,16
787,feature_Is domesticated,1.3865443298750981,4,16
788,feature_Is domesticated,1.9460529959950605,4,16
789,feature_Is domesticated,0.6936470556015963,4,16
790,feature_Is domesticated,2.3979861777572986,4,16
792,feature_Is domesticated,1.9460529959950605,4,16
795,feature_Is domesticated,0.0009995003330834232,4,16
797,feature_Is domesticated,1.7008153272263042,4,16
798,feature_Is domesticated,1.3865443298750981,4,16
893,feature_Is domesticated,2.079566533867987,4,16
896,feature_Is domesticated,-6.907755278982137,4,16
71,feature_Is domesticated,1.7919261220073759,5,25
285,feature_Is domesticated,1.09894556645823,5,25
286,feature_Is domesticated,1.7919261220073759,5,25
287,feature_Is domesticated,1.6096378924367667,5,25
288,feature_Is domesticated,0.805318696384925,5,25
290,feature_Is domesticated,0.0009995003330834232,5,25
292,feature_Is domesticated,0.6936470556015963,5,25
294,feature_Is domesticated,1.7919261220073759,5,25
295,feature_Is domesticated,1.3865443298750981,5,25
297,feature_Is domesticated,0.6936470556015963,5,25
380,feature_Is domesticated,0.6936470556015963,5,25
381,feature_Is domesticated,1.9460529959950605,5,25
384,feature_Is domesticated,1.3865443298750981,5,25
385,feature_Is domesticated,0.0009995003330834232,5,25
386,feature_Is domesticated,1.9460529959950605,5,25
389,feature_Is domesticated,0.0009995003330834232,5,25
390,feature_Is domesticated,1.3865443298750981,5,25
392,feature_Is domesticated,1.6096378924367667,5,25
393,feature_Is domesticated,0.6936470556015963,5,25
395,feature_Is domesticated,0.0009995003330834232,5,25
396,feature_Is domesticated,1.09894556645823,5,25
397,feature_Is domesticated,0.0009995003330834232,5,25
477,feature_Is domesticated,1.6096378924367667,5,25
479,feature_Is domesticated,1.6481406243665893,5,25
482,feature_Is domesticated,1.3865443298750981,5,25
486,feature_Is domesticated,1.7919261220073759,5,25
488,feature_Is domesticated,0.6936470556015963,5,25
493,feature_Is domesticated,0.6936470556015963,5,25
497,feature_Is domesticated,0.6936470556015963,5,25
575,feature_Is domesticated,0.0009995003330834232,5,25
576,feature_Is domesticated,0.0009995003330834232,5,25
577,feature_Is domesticated,1.09894556645823,5,25
578,feature_Is domesticated,0.6936470556015963,5,25
579,feature_Is domesticated,1.242744948166664,5,25
584,feature_Is domesticated,2.1973356822749484,5,25
585,feature_Is domesticated,0.6936470556015963,5,25
586,feature_Is domesticated,0.6937719151040908,5,25
590,feature_Is domesticated,1.09894556645823,5,25
592,feature_Is domesticated,0.6936470556015963,5,25
593,feature_Is domesticated,1.09894556645823,5,25
678,feature_Is domesticated,1.3865443298750981,5,25
681,feature_Is domesticated,0.6936470556015963,5,25
682,feature_Is domesticated,1.6096378924367667,5,25
683,feature_Is domesticated,0.6936470556015963,5,25
684,feature_Is domesticated,0.6936470556015963,5,25
686,feature_Is domesticated,1.6096378924367667,5,25
687,feature_Is domesticated,1.0400956927383471,5,25
690,feature_Is domesticated,0.6936470556015963,5,25
692,feature_Is domesticated,1.7919261220073759,5,25
693,feature_Is domesticated,0.6936470556015963,5,25
698,feature_Is domesticated,1.3198500257983286,5,25
780,feature_Is domesticated,0.6936470556015963,5,25
781,feature_Is domesticated,0.0009995003330834232,5,25
782,feature_Is domesticated,1.3865443298750981,5,25
784,feature_Is domesticated,0.6936470556015963,5,25
785,feature_Is domesticated,0.6936470556015963,5,25
